household_id,lat,lon,district,season,household_size,uses_piped_water,uses_groundwater_well,uses_tanker,aquifer_id,water_insecurity_index,aquifer_cluster,water_table_depth_m,depletion_rate_m_per_year,tds_mg_per_L,nitrate_mg_per_L
HH01130,27.708006,85.207903,Kathmandu,dry,4,1,1,0,AQ0014,43.55,2,20.79,1.63,485.63,3.51
HH01131,27.692207,85.312742,Kathmandu,wet,7,1,1,1,AQ0478,62.68,1,34.79,2.69,304.26,8.82
HH01132,27.665178,85.348073,Lalitpur,wet,5,1,0,1,AQ0213,78.0,1,43.55,2.47,1033.53,8.53
HH01133,27.695131,85.427917,Lalitpur,dry,4,0,0,1,AQ0378,71.12,1,53.24,2.17,865.11,8.12
HH01134,27.720562,85.441336,Kathmandu,dry,3,1,1,0,AQ0277,61.65,1,49.97,1.55,964.64,9.32
HH01135,27.797198,85.337489,Lalitpur,dry,4,1,1,0,AQ0034,25.98,2,8.89,1.26,527.17,4.82
HH01136,27.787553,85.395989,Bhaktapur,wet,5,1,1,0,AQ0486,23.15,2,23.4,1.16,465.13,3.07
HH01137,27.772431,85.314219,Kathmandu,dry,4,0,1,0,AQ0474,44.6,1,43.73,0.73,759.07,3.82
HH01138,27.777826,85.393981,Lalitpur,dry,4,0,1,0,AQ0361,55.83,1,49.62,1.14,501.39,4.23
HH01139,27.69357,85.253248,Kathmandu,wet,5,1,1,0,AQ0270,30.48,2,4.68,1.33,339.2,5.61
HH01140,27.731489,85.296477,Kathmandu,dry,4,1,1,0,AQ0168,50.14,0,1.77,2.44,464.12,8.56
HH01141,27.779013,85.364899,Lalitpur,dry,6,1,1,0,AQ0378,75.45,1,53.24,2.17,865.11,8.12
HH01142,27.67859,85.204721,Kathmandu,wet,5,0,1,0,AQ0419,45.47,0,17.44,2.34,635.83,3.01
HH01143,27.792352,85.38784,Kathmandu,wet,5,1,1,0,AQ0170,16.51,2,4.6,1.32,290.53,3.69
HH01144,27.683157,85.417239,Kathmandu,dry,3,0,1,0,AQ0082,24.95,2,21.28,0.5,569.51,2.77
HH01145,27.720217,85.303777,Lalitpur,wet,4,1,1,0,AQ0404,31.67,2,7.78,1.51,483.23,2.79
HH01146,27.741961,85.316465,Lalitpur,dry,4,0,1,1,AQ0316,18.39,0,5.86,0.83,543.51,4.66
HH01147,27.790118,85.421333,Kathmandu,wet,6,1,1,0,AQ0137,30.69,2,23.18,0.63,554.1,5.78
HH01148,27.648923,85.40167,Lalitpur,wet,6,0,1,1,AQ0233,50.93,1,29.02,1.97,655.08,8.81
HH01149,27.749226,85.274919,Kathmandu,dry,4,0,1,0,AQ0115,36.4,2,10.45,1.08,796.94,7.42
HH01150,27.704163,85.284234,Lalitpur,dry,5,1,1,0,AQ0252,48.56,2,22.91,2.45,150.0,3.89
HH01151,27.653711,85.376508,Kathmandu,wet,4,1,1,0,AQ0493,53.61,1,46.14,1.62,750.76,9.39
HH01152,27.755321,85.346432,Lalitpur,dry,8,0,1,0,AQ0289,28.85,2,4.73,0.64,150.0,3.32
HH01153,27.710444,85.24218,Bhaktapur,wet,8,0,1,1,AQ0049,23.77,0,8.96,1.62,151.72,2.45
HH01154,27.732195,85.280582,Bhaktapur,wet,5,1,0,0,AQ0452,29.34,2,21.2,1.55,505.49,4.44
HH01155,27.66458,85.433996,Kathmandu,wet,5,1,0,0,AQ0004,18.78,2,2.69,1.08,609.6,6.56
HH01156,27.696255,85.378925,Bhaktapur,wet,6,1,1,0,AQ0379,44.68,2,14.81,1.56,544.14,5.88
HH01157,27.723471,85.456353,Kathmandu,dry,6,1,1,1,AQ0176,29.36,0,8.46,1.55,150.0,8.36
HH01158,27.680982,85.399423,Bhaktapur,dry,5,0,1,0,AQ0272,68.16,1,54.54,1.76,573.48,6.69
HH01159,27.639675,85.444913,Kathmandu,dry,8,1,1,0,AQ0431,88.43,1,56.56,2.91,747.15,6.11
HH01160,27.792328,85.256209,Kathmandu,dry,5,1,0,0,AQ0026,43.56,2,5.39,2.08,150.0,4.19
HH01161,27.702294,85.400586,Kathmandu,wet,5,0,1,0,AQ0070,48.67,1,52.28,0.74,641.72,5.88
HH01162,27.746784,85.205257,Kathmandu,dry,6,1,1,1,AQ0293,60.94,1,37.31,3.06,460.51,7.68
HH01163,27.682209,85.374398,Lalitpur,dry,5,0,1,0,AQ0406,30.18,2,13.13,0.93,214.89,4.1
HH01164,27.671026,85.322013,Bhaktapur,dry,6,1,1,0,AQ0234,30.52,0,32.09,0.53,819.15,7.18
HH01165,27.681433,85.290158,Lalitpur,dry,4,1,0,0,AQ0231,7.36,2,5.46,0.51,157.77,1.81
HH01166,27.681839,85.424225,Lalitpur,dry,4,0,1,1,AQ0263,39.02,0,14.22,2.01,564.34,4.87
HH01167,27.708836,85.42211,Lalitpur,wet,3,1,1,0,AQ0426,13.9,2,2.59,0.6,432.41,6.55
HH01168,27.708694,85.205798,Kathmandu,dry,5,1,0,1,AQ0286,36.62,2,1.22,1.91,496.18,6.98
HH01169,27.699431,85.358471,Kathmandu,dry,5,1,0,0,AQ0074,37.67,0,9.9,1.43,383.14,6.75
HH01170,27.626957,85.295636,Kathmandu,dry,8,0,1,0,AQ0121,53.67,1,41.67,0.96,426.57,5.45
HH01171,27.699215,85.308072,Kathmandu,wet,5,1,1,0,AQ0463,34.31,2,0.48,2.18,379.77,5.02
HH01172,27.633821,85.416331,Kathmandu,dry,6,1,1,0,AQ0006,47.67,2,16.32,1.62,648.84,8.75
HH01173,27.625227,85.280558,Kathmandu,dry,4,1,0,0,AQ0024,46.74,0,4.32,2.39,515.85,4.8
HH01174,27.786529,85.445193,Kathmandu,wet,6,1,1,1,AQ0194,34.99,0,7.39,1.91,396.27,4.25
HH01175,27.72099,85.246705,Kathmandu,dry,5,1,1,0,AQ0168,45.71,0,1.77,2.44,464.12,8.56
HH01176,27.731898,85.372308,Bhaktapur,wet,5,0,1,0,AQ0377,46.01,1,13.42,1.93,565.09,6.03
HH01177,27.680359,85.374747,Kathmandu,wet,4,1,0,0,AQ0500,20.37,2,5.71,1.01,301.75,4.36
HH01178,27.781796,85.265571,Lalitpur,wet,5,1,0,1,AQ0399,40.35,2,14.43,2.0,732.5,6.37
HH01179,27.727586,85.284435,Lalitpur,dry,5,1,1,0,AQ0437,19.43,0,11.6,1.37,375.01,3.36
HH01180,27.753834,85.417048,Lalitpur,wet,5,1,0,1,AQ0341,29.18,0,14.23,0.99,774.14,5.2
HH01181,27.673712,85.398069,Kathmandu,wet,7,1,1,1,AQ0210,87.67,1,57.95,3.24,1205.04,6.28
HH01182,27.792002,85.285565,Kathmandu,wet,7,0,1,0,AQ0133,46.08,1,29.67,1.35,607.47,2.86
HH01183,27.764092,85.338829,Kathmandu,wet,8,0,0,1,AQ0345,43.33,2,1.78,1.21,326.27,5.87
HH01184,27.77079,85.216037,Kathmandu,wet,5,1,1,1,AQ0292,24.42,0,7.77,1.07,578.55,7.56
HH01185,27.634439,85.254274,Kathmandu,wet,8,1,1,1,AQ0458,20.69,1,27.5,0.68,663.55,3.72
HH01186,27.654193,85.326313,Lalitpur,dry,6,1,0,1,AQ0499,33.2,0,14.19,1.24,270.5,4.12
HH01187,27.657125,85.222353,Lalitpur,dry,4,0,1,1,AQ0174,27.54,2,1.29,0.87,338.4,9.33
HH01188,27.654182,85.419266,Lalitpur,wet,4,1,0,0,AQ0151,24.3,2,19.7,0.93,574.28,7.07
HH01189,27.771082,85.386682,Kathmandu,wet,4,1,1,0,AQ0088,70.07,1,46.7,3.14,1027.4,2.83
HH01190,27.606377,85.445345,Kathmandu,dry,3,1,0,0,AQ0301,25.56,2,3.1,1.3,150.0,1.55
HH01191,27.61522,85.380301,Bhaktapur,wet,4,0,1,0,AQ0266,22.19,0,8.9,0.59,150.0,4.92
HH01192,27.654783,85.444504,Kathmandu,dry,3,0,0,1,AQ0310,28.97,0,3.21,0.9,274.27,5.46
HH01193,27.639975,85.344173,Lalitpur,dry,6,1,1,1,AQ0070,30.3,1,52.28,0.74,641.72,5.88
HH01194,27.646372,85.356057,Lalitpur,wet,4,1,0,1,AQ0205,34.2,1,57.04,0.7,848.09,1.87
HH01195,27.759589,85.454012,Kathmandu,wet,4,0,1,1,AQ0341,15.16,0,14.23,0.99,774.14,5.2
HH01196,27.712625,85.366954,Kathmandu,dry,6,1,1,1,AQ0032,51.97,1,48.7,1.45,704.38,4.38
HH01197,27.601154,85.208005,Kathmandu,wet,6,1,0,1,AQ0043,25.88,2,12.23,1.14,370.85,5.06
HH01198,27.685865,85.388189,Kathmandu,wet,8,0,1,0,AQ0118,66.85,1,51.33,2.71,865.87,4.13
HH01199,27.681577,85.435422,Kathmandu,wet,5,0,1,0,AQ0377,41.8,1,13.42,1.93,565.09,6.03
HH01200,27.622789,85.406851,Kathmandu,dry,5,1,0,1,AQ0015,40.24,0,21.61,2.06,597.5,3.47
HH01201,27.735228,85.351797,Kathmandu,dry,4,1,1,0,AQ0322,20.74,2,10.34,0.99,445.04,3.87
HH01202,27.740419,85.374539,Lalitpur,wet,4,0,1,0,AQ0399,41.41,2,14.43,2.0,732.5,6.37
HH01203,27.744179,85.45745,Bhaktapur,dry,4,0,1,0,AQ0115,33.42,2,10.45,1.08,796.94,7.42
HH01204,27.745694,85.223572,Kathmandu,wet,4,0,0,1,AQ0337,22.46,2,23.45,1.13,620.86,3.85
HH01205,27.600011,85.373484,Bhaktapur,dry,8,0,1,0,AQ0020,33.83,2,2.27,1.43,600.75,1.25
HH01206,27.790784,85.273683,Bhaktapur,wet,3,1,0,0,AQ0178,45.05,0,25.27,1.22,444.7,9.82
HH01207,27.762842,85.366424,Bhaktapur,dry,4,1,0,0,AQ0262,29.21,0,7.4,0.95,280.07,7.01
HH01208,27.780796,85.357982,Bhaktapur,dry,4,1,0,1,AQ0079,67.44,1,45.53,1.67,1289.31,9.87
HH01209,27.603129,85.239899,Kathmandu,wet,6,1,0,0,AQ0381,53.99,1,32.14,2.18,965.42,7.19
HH01210,27.786772,85.253754,Kathmandu,wet,4,1,0,1,AQ0401,40.47,1,28.15,0.8,1071.2,5.34
HH01211,27.761958,85.361624,Lalitpur,wet,5,1,0,0,AQ0120,42.84,0,13.81,1.35,593.92,5.64
HH01212,27.767444,85.23334,Lalitpur,wet,3,1,1,0,AQ0026,36.02,2,5.39,2.08,150.0,4.19
HH01213,27.618657,85.268947,Bhaktapur,wet,4,1,0,1,AQ0022,38.7,2,4.8,2.12,601.74,8.56
HH01214,27.747756,85.417164,Bhaktapur,dry,3,1,1,1,AQ0201,27.35,2,6.19,1.26,538.19,8.74
HH01215,27.791983,85.285044,Lalitpur,dry,5,1,1,0,AQ0064,24.16,2,11.63,1.45,634.79,3.69
HH01216,27.735709,85.326896,Kathmandu,wet,3,1,1,0,AQ0460,2.04,0,6.21,0.39,476.45,2.78
HH01217,27.714112,85.444696,Kathmandu,dry,6,1,0,0,AQ0214,68.38,1,38.87,2.43,745.28,5.46
HH01218,27.789126,85.259059,Kathmandu,dry,5,1,1,0,AQ0314,40.4,0,16.12,1.38,768.3,9.9
HH01219,27.688587,85.301303,Lalitpur,dry,6,1,0,0,AQ0471,53.96,0,24.4,1.86,432.29,5.35
HH01220,27.719859,85.357679,Lalitpur,wet,4,0,0,1,AQ0293,70.59,1,37.31,3.06,460.51,7.68
HH01221,27.695268,85.396388,Bhaktapur,wet,4,1,1,0,AQ0078,71.55,1,31.41,2.7,696.44,5.24
HH01222,27.786569,85.43443,Lalitpur,wet,3,1,1,0,AQ0216,28.19,2,3.26,1.43,337.08,6.76
HH01223,27.615217,85.438023,Bhaktapur,wet,5,0,1,0,AQ0456,39.46,2,8.71,1.67,294.26,2.28
HH01224,27.700224,85.401926,Lalitpur,dry,5,1,1,0,AQ0474,29.89,1,43.73,0.73,759.07,3.82
HH01225,27.73739,85.259366,Bhaktapur,dry,5,1,1,0,AQ0224,33.16,2,6.27,1.83,621.48,2.13
HH01226,27.758381,85.20645,Kathmandu,wet,6,1,1,0,AQ0377,43.24,1,13.42,1.93,565.09,6.03
HH01227,27.716604,85.299781,Bhaktapur,wet,6,1,0,0,AQ0028,31.16,0,19.46,0.64,852.77,6.41
HH01228,27.781784,85.236803,Lalitpur,dry,6,1,1,0,AQ0480,34.31,2,4.38,0.76,226.55,7.25
HH01229,27.788398,85.384701,Kathmandu,dry,3,0,1,0,AQ0470,19.91,2,11.15,0.87,499.25,2.17
HH01230,27.612864,85.371894,Kathmandu,dry,5,1,1,0,AQ0305,41.45,0,7.97,2.19,512.58,3.96
HH01231,27.680474,85.211433,Bhaktapur,wet,3,1,1,1,AQ0201,6.85,2,6.19,1.26,538.19,8.74
HH01232,27.604692,85.417514,Kathmandu,dry,5,1,1,1,AQ0067,57.15,1,36.16,2.13,663.95,6.0
HH01233,27.665883,85.264673,Kathmandu,dry,4,1,1,0,AQ0473,21.69,2,8.33,0.9,323.4,2.69
HH01234,27.707374,85.312379,Kathmandu,dry,3,0,1,0,AQ0359,31.51,0,4.15,1.18,356.79,6.3
HH01235,27.782159,85.373663,Lalitpur,wet,7,1,0,0,AQ0126,31.25,0,18.74,0.46,646.87,6.15
HH01236,27.769311,85.311649,Bhaktapur,wet,5,1,1,0,AQ0460,4.13,0,6.21,0.39,476.45,2.78
HH01237,27.6255,85.314735,Kathmandu,wet,4,1,1,0,AQ0349,25.89,0,7.2,1.66,573.77,9.49
HH01238,27.618606,85.217063,Kathmandu,dry,3,1,0,0,AQ0195,15.98,2,9.94,0.73,488.19,2.42
HH01239,27.717853,85.304375,Bhaktapur,dry,5,1,0,0,AQ0425,63.49,1,59.46,1.85,889.46,7.6
HH01240,27.706424,85.39886,Lalitpur,dry,7,1,1,0,AQ0174,20.23,2,1.29,0.87,338.4,9.33
HH01241,27.653276,85.437946,Bhaktapur,dry,5,0,1,1,AQ0087,56.2,1,29.42,2.01,1013.94,9.17
HH01242,27.779891,85.307509,Kathmandu,wet,8,1,1,1,AQ0343,23.96,1,30.63,1.02,550.52,4.44
HH01243,27.785473,85.310132,Kathmandu,wet,3,1,1,0,AQ0311,46.69,1,42.75,2.14,869.43,2.63
HH01244,27.680522,85.382683,Kathmandu,wet,5,0,0,1,AQ0466,45.1,1,48.09,1.16,603.94,3.29
HH01245,27.778061,85.445121,Lalitpur,wet,6,0,0,1,AQ0395,44.66,1,44.96,1.12,517.42,5.64
HH01246,27.67679,85.269436,Kathmandu,dry,5,1,0,1,AQ0484,28.51,0,16.66,0.99,150.0,5.53
HH01247,27.747363,85.314437,Kathmandu,dry,3,1,0,0,AQ0154,27.94,0,5.93,1.07,252.87,7.76
HH01248,27.695188,85.406953,Kathmandu,wet,5,0,1,1,AQ0456,29.59,2,8.71,1.67,294.26,2.28
HH01249,27.624517,85.35852,Kathmandu,dry,5,0,1,1,AQ0476,36.9,2,9.06,1.89,150.0,7.94
HH01250,27.785587,85.228752,Bhaktapur,dry,6,0,1,0,AQ0210,86.91,1,57.95,3.24,1205.04,6.28
HH01251,27.690819,85.363211,Kathmandu,wet,6,0,1,0,AQ0013,30.44,2,9.76,1.08,381.45,3.49
HH01252,27.746897,85.248554,Lalitpur,wet,6,1,0,1,AQ0164,31.81,0,5.96,2.22,508.18,2.86
HH01253,27.673435,85.332656,Bhaktapur,wet,5,1,0,0,AQ0490,42.86,1,52.76,0.94,281.49,5.72
HH01254,27.603776,85.337567,Kathmandu,wet,4,0,1,0,AQ0488,29.01,2,29.2,0.89,595.47,2.66
HH01255,27.620106,85.427813,Lalitpur,dry,4,1,1,0,AQ0255,8.07,0,2.86,0.62,648.08,4.49
HH01256,27.699244,85.320249,Bhaktapur,wet,6,0,1,0,AQ0384,20.71,2,16.34,0.99,770.71,6.9
HH01257,27.737993,85.272655,Bhaktapur,wet,8,1,1,0,AQ0492,20.13,0,6.86,0.88,156.25,2.88
HH01258,27.666947,85.260051,Kathmandu,dry,3,1,1,0,AQ0064,31.92,2,11.63,1.45,634.79,3.69
HH01259,27.739098,85.427305,Kathmandu,dry,5,1,1,0,AQ0307,37.06,2,28.15,1.34,580.09,4.88
HH01260,27.739727,85.244463,Kathmandu,wet,4,1,1,0,AQ0076,32.19,2,10.54,1.68,644.67,4.48
HH01261,27.740787,85.310726,Lalitpur,dry,4,0,0,1,AQ0022,50.92,2,4.8,2.12,601.74,8.56
HH01262,27.698504,85.248665,Lalitpur,wet,5,0,1,1,AQ0060,27.73,0,4.7,2.11,440.8,3.41
HH01263,27.782977,85.401059,Lalitpur,wet,5,1,0,1,AQ0386,58.75,1,56.32,0.7,1143.32,7.77
HH01264,27.697839,85.323337,Kathmandu,dry,3,1,0,0,AQ0056,20.93,2,16.35,0.41,499.46,2.2
HH01265,27.690053,85.291297,Kathmandu,wet,6,0,1,0,AQ0168,51.12,0,1.77,2.44,464.12,8.56
HH01266,27.639876,85.293886,Lalitpur,dry,6,1,0,1,AQ0412,38.17,2,2.87,2.48,150.0,4.85
HH01267,27.661531,85.421576,Kathmandu,wet,8,0,1,1,AQ0205,30.27,1,57.04,0.7,848.09,1.87
HH01268,27.608467,85.343981,Lalitpur,wet,4,0,1,1,AQ0353,28.79,0,6.21,1.84,703.38,8.44
HH01269,27.726707,85.386646,Kathmandu,dry,5,1,0,0,AQ0259,31.75,2,11.89,0.88,367.62,3.24
HH01270,27.649707,85.43323,Kathmandu,wet,4,1,1,0,AQ0191,36.56,2,21.02,1.4,824.25,3.33
HH01271,27.660831,85.434453,Kathmandu,dry,4,1,0,1,AQ0482,39.49,2,8.1,1.7,670.13,7.78
HH01272,27.754163,85.285412,Kathmandu,dry,5,0,1,0,AQ0407,23.93,0,5.24,0.39,264.3,7.25
HH01273,27.665444,85.447637,Kathmandu,dry,6,1,1,0,AQ0055,50.64,0,5.31,2.11,150.0,9.66
HH01274,27.648439,85.206468,Kathmandu,dry,3,1,0,1,AQ0416,49.07,0,26.13,1.94,596.47,3.89
HH01275,27.633812,85.297977,Kathmandu,wet,8,1,1,0,AQ0340,23.7,2,17.73,0.84,274.91,8.49
HH01276,27.754972,85.432908,Kathmandu,dry,6,1,1,0,AQ0284,52.19,1,50.29,0.97,806.85,2.88
HH01277,27.625941,85.271406,Kathmandu,dry,6,1,1,0,AQ0380,27.88,0,16.96,1.12,548.12,3.2
HH01278,27.690751,85.271001,Lalitpur,dry,6,1,1,0,AQ0264,43.93,2,20.12,1.13,475.99,9.97
HH01279,27.701386,85.278682,Kathmandu,dry,4,1,1,0,AQ0259,15.31,2,11.89,0.88,367.62,3.24
HH01280,27.737478,85.359201,Lalitpur,dry,6,0,0,1,AQ0350,51.83,2,7.83,1.75,392.27,8.6
HH01281,27.726657,85.313967,Lalitpur,wet,4,0,1,0,AQ0089,43.01,0,11.06,2.41,683.01,7.25
HH01282,27.762144,85.388951,Lalitpur,dry,7,0,1,0,AQ0437,42.96,0,11.6,1.37,375.01,3.36
HH01283,27.60895,85.432677,Bhaktapur,wet,4,1,0,0,AQ0222,31.22,2,21.2,1.06,150.0,1.72
HH01284,27.659288,85.375292,Kathmandu,wet,4,0,1,1,AQ0413,0.0,2,0.26,0.55,283.47,4.94
HH01285,27.656027,85.253161,Lalitpur,dry,5,0,1,0,AQ0495,55.82,1,31.58,1.71,950.51,4.16
HH01286,27.629203,85.442497,Bhaktapur,wet,4,1,1,0,AQ0350,28.79,2,7.83,1.75,392.27,8.6
HH01287,27.657836,85.268768,Bhaktapur,wet,4,0,1,0,AQ0482,43.76,2,8.1,1.7,670.13,7.78
HH01288,27.661953,85.238973,Kathmandu,wet,5,1,0,0,AQ0089,52.4,0,11.06,2.41,683.01,7.25
HH01289,27.704377,85.223391,Kathmandu,dry,7,1,1,1,AQ0465,15.08,2,4.63,1.2,223.28,2.22
HH01290,27.732741,85.34648,Kathmandu,wet,5,1,1,0,AQ0059,32.39,0,1.01,2.13,237.36,7.7
HH01291,27.67622,85.229578,Lalitpur,dry,4,1,1,0,AQ0152,48.29,2,11.15,0.98,555.82,7.77
HH01292,27.743894,85.236082,Lalitpur,wet,4,0,1,1,AQ0422,24.14,0,11.2,0.7,551.14,1.64
HH01293,27.667233,85.278008,Kathmandu,wet,4,1,0,0,AQ0028,26.78,0,19.46,0.64,852.77,6.41
HH01294,27.658057,85.27323,Lalitpur,wet,5,0,1,1,AQ0225,34.7,2,24.86,1.01,589.13,8.99
HH01295,27.708238,85.357102,Lalitpur,dry,6,1,1,0,AQ0318,66.87,1,50.12,2.09,723.64,3.7
HH01296,27.604743,85.412354,Kathmandu,wet,3,1,1,1,AQ0484,13.72,0,16.66,0.99,150.0,5.53
HH01297,27.615958,85.397951,Bhaktapur,dry,4,1,1,0,AQ0051,47.04,0,8.08,2.07,150.0,8.81
HH01298,27.683594,85.268246,Lalitpur,dry,4,0,1,1,AQ0263,43.7,0,14.22,2.01,564.34,4.87
HH01299,27.788583,85.263781,Kathmandu,dry,4,1,0,1,AQ0279,32.81,2,17.11,0.93,150.0,9.62
HH01300,27.744302,85.451106,Lalitpur,dry,4,1,1,0,AQ0046,55.69,0,12.68,2.26,417.12,8.25
HH01301,27.617625,85.202141,Kathmandu,wet,6,1,1,1,AQ0474,28.08,1,43.73,0.73,759.07,3.82
HH01302,27.769264,85.428727,Lalitpur,dry,4,0,0,1,AQ0334,54.45,1,25.54,1.51,635.13,6.93
HH01303,27.74646,85.251929,Bhaktapur,dry,5,0,1,0,AQ0106,60.25,1,14.24,1.93,1105.32,7.15
HH01304,27.722189,85.446294,Bhaktapur,dry,5,0,0,1,AQ0284,39.88,1,50.29,0.97,806.85,2.88
HH01305,27.764059,85.289,Kathmandu,dry,4,0,1,0,AQ0024,49.2,0,4.32,2.39,515.85,4.8
HH01306,27.680822,85.314491,Kathmandu,dry,6,1,1,0,AQ0007,41.71,1,58.51,0.38,729.1,3.19
HH01307,27.6443,85.383851,Kathmandu,dry,5,1,1,1,AQ0368,35.36,2,17.54,1.49,282.52,5.66
HH01308,27.702405,85.352794,Lalitpur,wet,4,0,1,0,AQ0484,24.98,0,16.66,0.99,150.0,5.53
HH01309,27.709768,85.282664,Kathmandu,dry,6,0,1,0,AQ0487,39.46,2,9.34,0.93,513.9,5.94
HH01310,27.707665,85.343996,Lalitpur,dry,4,1,1,1,AQ0335,20.83,2,4.7,1.36,327.31,2.36
HH01311,27.713015,85.389984,Kathmandu,dry,7,0,1,0,AQ0433,69.82,1,38.87,2.06,987.63,6.29
HH01312,27.789741,85.211007,Kathmandu,wet,5,1,1,1,AQ0003,39.07,2,24.94,1.71,566.92,8.56
HH01313,27.780449,85.202912,Kathmandu,dry,5,1,1,0,AQ0496,42.07,0,28.76,1.31,433.07,4.51
HH01314,27.775143,85.319097,Bhaktapur,dry,7,0,1,0,AQ0258,43.37,0,23.16,1.29,545.82,4.35
HH01315,27.760283,85.234278,Lalitpur,wet,6,1,1,0,AQ0263,34.39,0,14.22,2.01,564.34,4.87
HH01316,27.788686,85.37273,Kathmandu,dry,5,1,1,0,AQ0121,37.16,1,41.67,0.96,426.57,5.45
HH01317,27.619699,85.255654,Kathmandu,wet,6,1,0,0,AQ0208,22.73,2,8.38,1.09,532.52,2.57
HH01318,27.653025,85.312541,Lalitpur,dry,4,0,0,1,AQ0021,37.14,0,7.28,1.03,482.62,6.58
HH01319,27.699011,85.251394,Kathmandu,wet,5,1,0,1,AQ0393,13.95,0,6.84,0.48,363.0,5.89
HH01320,27.769307,85.342606,Lalitpur,wet,3,1,0,1,AQ0140,6.8,0,2.23,0.41,150.0,2.55
HH01321,27.701033,85.230174,Bhaktapur,wet,3,1,0,0,AQ0477,15.19,2,10.62,1.13,236.02,1.26
HH01322,27.749607,85.206008,Lalitpur,dry,6,1,1,1,AQ0280,21.39,2,9.0,1.03,659.0,6.26
HH01323,27.627792,85.213294,Lalitpur,wet,3,1,1,0,AQ0289,1.62,2,4.73,0.64,150.0,3.32
HH01324,27.650483,85.448107,Lalitpur,dry,4,0,1,0,AQ0206,23.6,2,22.35,0.35,404.55,2.81
HH01325,27.746355,85.236994,Bhaktapur,dry,6,1,1,0,AQ0043,43.68,2,12.23,1.14,370.85,5.06
HH01326,27.632947,85.384204,Bhaktapur,dry,3,0,1,0,AQ0338,51.89,2,4.73,2.22,520.08,4.95
HH01327,27.670271,85.217661,Lalitpur,wet,4,1,1,1,AQ0118,61.79,1,51.33,2.71,865.87,4.13
HH01328,27.652973,85.228122,Kathmandu,dry,5,0,1,0,AQ0005,32.03,2,22.64,1.5,733.92,2.39
HH01329,27.669972,85.332308,Kathmandu,dry,5,1,1,0,AQ0207,61.48,1,45.39,2.17,750.92,7.1
HH01330,27.741665,85.320866,Kathmandu,wet,6,1,1,1,AQ0123,7.47,2,16.22,0.87,363.86,8.66
HH01331,27.673569,85.447411,Lalitpur,wet,5,1,0,1,AQ0327,11.04,2,12.73,0.39,150.0,2.69
HH01332,27.711053,85.445657,Lalitpur,wet,5,0,1,1,AQ0345,32.16,2,1.78,1.21,326.27,5.87
HH01333,27.619986,85.402698,Kathmandu,dry,6,1,1,0,AQ0142,47.58,2,9.1,1.83,150.0,9.49
HH01334,27.761004,85.356546,Kathmandu,wet,5,0,0,1,AQ0372,11.01,2,6.18,0.45,538.5,5.25
HH01335,27.673978,85.31829,Kathmandu,wet,5,0,1,0,AQ0232,81.94,1,58.21,3.01,788.87,9.68
HH01336,27.729707,85.292606,Bhaktapur,dry,7,1,1,0,AQ0164,48.3,0,5.96,2.22,508.18,2.86
HH01337,27.745078,85.446243,Lalitpur,dry,4,1,0,0,AQ0035,42.08,2,17.02,1.29,471.45,1.63
HH01338,27.641932,85.356756,Lalitpur,dry,4,0,1,0,AQ0364,43.25,2,18.3,1.47,263.41,2.36
HH01339,27.776935,85.350559,Kathmandu,dry,3,0,1,0,AQ0434,47.15,1,16.47,1.97,693.9,5.15
HH01340,27.723245,85.260294,Lalitpur,wet,5,1,1,1,AQ0472,25.29,0,5.53,2.12,150.0,8.21
HH01341,27.685745,85.212141,Kathmandu,dry,3,1,1,0,AQ0335,28.6,2,4.7,1.36,327.31,2.36
HH01342,27.636467,85.445749,Lalitpur,wet,5,0,1,0,AQ0011,39.33,2,3.49,1.58,871.68,8.05
HH01343,27.78846,85.281571,Kathmandu,dry,6,0,1,0,AQ0408,37.64,2,9.09,2.23,378.8,3.03
HH01344,27.751014,85.315073,Kathmandu,dry,5,0,1,0,AQ0075,36.86,0,22.46,1.03,528.42,8.04
HH01345,27.641605,85.229806,Kathmandu,wet,4,0,1,1,AQ0300,28.1,0,15.06,1.45,729.05,6.69
HH01346,27.667542,85.4176,Kathmandu,dry,6,0,1,1,AQ0435,39.54,2,21.2,0.92,150.0,5.24
HH01347,27.761935,85.207184,Bhaktapur,wet,4,0,1,0,AQ0401,42.5,1,28.15,0.8,1071.2,5.34
HH01348,27.739136,85.416838,Kathmandu,wet,6,1,1,0,AQ0381,53.95,1,32.14,2.18,965.42,7.19
HH01349,27.753157,85.236474,Kathmandu,dry,5,1,1,0,AQ0198,46.28,2,17.36,1.98,574.46,6.65
HH01350,27.68824,85.430507,Lalitpur,dry,4,1,0,1,AQ0341,24.84,0,14.23,0.99,774.14,5.2
HH01351,27.743295,85.389741,Bhaktapur,dry,7,1,1,0,AQ0264,44.84,2,20.12,1.13,475.99,9.97
HH01352,27.677299,85.242814,Kathmandu,dry,4,1,1,0,AQ0335,20.62,2,4.7,1.36,327.31,2.36
HH01353,27.642253,85.347113,Lalitpur,dry,8,1,1,0,AQ0374,54.47,2,8.31,2.0,684.26,5.99
HH01354,27.726535,85.281291,Bhaktapur,wet,3,1,1,0,AQ0500,6.04,2,5.71,1.01,301.75,4.36
HH01355,27.795203,85.246341,Kathmandu,wet,4,1,0,0,AQ0224,29.63,2,6.27,1.83,621.48,2.13
