household_id,lat,lon,district,season,household_size,uses_piped_water,uses_groundwater_well,uses_tanker,aquifer_id,water_insecurity_index
HH01610,27.747798,85.287402,Bhaktapur,dry,4,1,0,0,AQ0118,68.87
HH01611,27.679378,85.276524,Bhaktapur,dry,4,0,1,0,AQ0192,58.72
HH01612,27.652585,85.426927,Kathmandu,wet,6,1,1,0,AQ0317,36.62
HH01613,27.6751,85.407217,Kathmandu,wet,6,1,0,1,AQ0288,39.57
HH01614,27.699551,85.333895,Lalitpur,wet,4,1,0,0,AQ0396,38.13
HH01615,27.668623,85.233991,Kathmandu,dry,3,0,0,1,AQ0351,55.66
HH01616,27.648381,85.255919,Kathmandu,dry,6,1,0,0,AQ0297,69.41
HH01617,27.6797,85.370619,Bhaktapur,wet,6,0,1,0,AQ0194,39.55
HH01618,27.603835,85.300111,Kathmandu,wet,4,1,0,0,AQ0489,30.93
HH01619,27.7545,85.417483,Kathmandu,dry,5,1,1,0,AQ0392,48.93
HH01620,27.634189,85.446988,Kathmandu,dry,3,1,1,0,AQ0443,34.01
HH01621,27.608781,85.409466,Kathmandu,dry,5,1,1,0,AQ0281,42.45
HH01622,27.73074,85.298162,Kathmandu,wet,3,1,0,1,AQ0389,28.13
HH01623,27.754787,85.405058,Kathmandu,wet,4,1,1,1,AQ0301,18.18
HH01624,27.762766,85.291375,Kathmandu,dry,3,1,1,1,AQ0386,51.83
HH01625,27.698702,85.243446,Lalitpur,dry,5,1,0,0,AQ0426,30.63
HH01626,27.641074,85.208682,Kathmandu,dry,4,1,1,1,AQ0250,39.42
HH01627,27.747446,85.300286,Kathmandu,dry,4,1,1,0,AQ0422,10.77
HH01628,27.739943,85.434925,Lalitpur,dry,3,0,0,1,AQ0231,14.21
HH01629,27.649254,85.262137,Bhaktapur,dry,4,1,1,0,AQ0003,49.97
HH01630,27.780682,85.253693,Kathmandu,wet,6,1,1,0,AQ0174,18.74
HH01631,27.620874,85.452153,Kathmandu,wet,4,1,1,0,AQ0240,44.48
HH01632,27.796538,85.206501,Kathmandu,dry,6,1,1,1,AQ0486,32.22
HH01633,27.77205,85.404303,Lalitpur,wet,4,0,0,1,AQ0406,27.3
HH01634,27.73758,85.283556,Kathmandu,dry,4,0,0,1,AQ0104,33.69
HH01635,27.78775,85.209747,Kathmandu,dry,5,0,1,0,AQ0289,23.32
HH01636,27.744462,85.438629,Kathmandu,dry,8,1,1,1,AQ0244,43.51
HH01637,27.638091,85.236307,Kathmandu,wet,3,1,1,0,AQ0288,37.7
HH01638,27.688431,85.343463,Kathmandu,wet,3,1,1,1,AQ0367,27.72
HH01639,27.614301,85.271254,Kathmandu,dry,5,1,0,1,AQ0273,13.48
HH01640,27.677931,85.21695,Bhaktapur,dry,7,0,0,1,AQ0120,52.1
HH01641,27.748321,85.21298,Lalitpur,dry,8,1,1,0,AQ0338,41.09
HH01642,27.677289,85.230045,Kathmandu,wet,5,1,1,0,AQ0440,44.1
HH01643,27.666059,85.218555,Kathmandu,wet,5,0,1,1,AQ0259,22.99
HH01644,27.719071,85.397745,Kathmandu,dry,5,1,0,0,AQ0070,60.37
HH01645,27.774441,85.326247,Kathmandu,dry,5,1,1,0,AQ0433,61.47
HH01646,27.609517,85.289152,Bhaktapur,dry,5,1,0,0,AQ0183,42.94
HH01647,27.677094,85.308776,Bhaktapur,wet,7,1,0,0,AQ0461,40.97
HH01648,27.631648,85.441526,Kathmandu,wet,6,1,1,0,AQ0247,45.74
HH01649,27.739071,85.436795,Kathmandu,wet,5,1,1,1,AQ0118,53.78
HH01650,27.621145,85.386076,Kathmandu,dry,5,0,1,1,AQ0031,32.46
HH01651,27.732962,85.430017,Lalitpur,dry,5,0,1,0,AQ0465,37.64
HH01652,27.657236,85.283108,Lalitpur,wet,5,0,1,0,AQ0149,53.51
HH01653,27.639783,85.299088,Bhaktapur,wet,5,0,1,0,AQ0016,22.73
HH01654,27.787271,85.359565,Lalitpur,dry,3,1,1,0,AQ0273,16.96
HH01655,27.603705,85.362143,Kathmandu,wet,4,1,1,0,AQ0352,18.28
HH01656,27.687555,85.325242,Lalitpur,dry,5,1,0,0,AQ0385,53.2
HH01657,27.604325,85.304171,Lalitpur,dry,6,1,1,0,AQ0368,42.93
HH01658,27.696719,85.456407,Lalitpur,wet,4,0,1,0,AQ0102,39.05
HH01659,27.700209,85.413492,Kathmandu,wet,5,1,1,0,AQ0072,23.06
HH01660,27.664332,85.313095,Lalitpur,dry,4,0,1,0,AQ0193,46.35
HH01661,27.626432,85.389096,Lalitpur,wet,3,0,1,0,AQ0322,20.75
HH01662,27.675278,85.270086,Lalitpur,wet,8,0,1,1,AQ0111,18.2
HH01663,27.734453,85.226044,Lalitpur,dry,7,1,1,0,AQ0293,72.62
HH01664,27.756479,85.291632,Lalitpur,dry,3,1,1,0,AQ0408,41.94
HH01665,27.70615,85.304773,Lalitpur,dry,6,1,1,0,AQ0347,25.45
HH01666,27.717967,85.2043,Lalitpur,wet,4,0,1,1,AQ0340,19.43
HH01667,27.640123,85.411846,Lalitpur,wet,8,1,1,0,AQ0367,48.92
HH01668,27.657466,85.29339,Kathmandu,wet,4,1,1,1,AQ0318,56.31
HH01669,27.632379,85.350909,Kathmandu,wet,4,1,1,0,AQ0277,51.93
HH01670,27.649859,85.21923,Kathmandu,dry,5,1,1,1,AQ0106,52.08
HH01671,27.644977,85.245499,Lalitpur,wet,6,0,1,0,AQ0037,23.08
HH01672,27.70389,85.43132,Lalitpur,dry,4,1,0,0,AQ0291,14.37
HH01673,27.712538,85.358259,Bhaktapur,wet,6,0,0,1,AQ0422,21.63
HH01674,27.788989,85.447074,Kathmandu,wet,3,1,0,0,AQ0181,46.81
HH01675,27.639114,85.459675,Kathmandu,dry,7,1,1,0,AQ0143,36.93
HH01676,27.728335,85.296684,Kathmandu,wet,3,1,0,1,AQ0114,18.95
HH01677,27.763452,85.277689,Kathmandu,wet,7,1,0,0,AQ0238,34.79
HH01678,27.712048,85.423173,Lalitpur,wet,5,0,1,0,AQ0426,17.92
HH01679,27.651001,85.459639,Kathmandu,wet,4,1,1,1,AQ0094,46.25
HH01680,27.65251,85.363707,Lalitpur,wet,8,1,1,1,AQ0260,67.75
HH01681,27.607851,85.406737,Lalitpur,wet,8,1,1,0,AQ0107,42.58
HH01682,27.661089,85.403254,Kathmandu,dry,5,1,0,0,AQ0244,49.46
HH01683,27.748921,85.292388,Bhaktapur,dry,3,0,1,0,AQ0423,29.22
HH01684,27.609504,85.34931,Kathmandu,dry,5,1,1,0,AQ0335,17.77
HH01685,27.643859,85.416595,Kathmandu,wet,5,1,1,0,AQ0023,24.51
HH01686,27.741246,85.37891,Bhaktapur,dry,5,1,0,1,AQ0361,36.98
HH01687,27.75653,85.205503,Bhaktapur,wet,5,0,1,0,AQ0271,68.03
HH01688,27.691064,85.287543,Kathmandu,dry,3,1,0,0,AQ0474,39.2
HH01689,27.739615,85.237564,Kathmandu,dry,6,1,1,0,AQ0140,9.45
HH01690,27.67759,85.260573,Kathmandu,wet,6,0,1,1,AQ0466,28.21
HH01691,27.631983,85.435427,Kathmandu,dry,3,1,1,0,AQ0454,30.0
HH01692,27.67963,85.209592,Bhaktapur,dry,5,0,1,0,AQ0384,40.58
HH01693,27.715994,85.257148,Lalitpur,dry,5,0,1,0,AQ0082,23.36
HH01694,27.789611,85.280488,Kathmandu,wet,5,1,0,1,AQ0377,35.2
HH01695,27.61375,85.36039,Bhaktapur,dry,3,1,1,0,AQ0498,48.51
HH01696,27.701479,85.338866,Kathmandu,dry,5,0,1,0,AQ0438,31.87
HH01697,27.665784,85.25675,Kathmandu,wet,4,0,1,0,AQ0344,32.35
HH01698,27.701662,85.242703,Bhaktapur,dry,5,1,0,0,AQ0422,29.38
HH01699,27.604795,85.261567,Bhaktapur,wet,6,1,1,1,AQ0156,1.85
HH01700,27.662605,85.330658,Bhaktapur,wet,6,0,1,1,AQ0335,19.61
HH01701,27.763974,85.270506,Lalitpur,dry,3,1,1,1,AQ0019,11.72
HH01702,27.710788,85.446377,Lalitpur,dry,5,0,0,1,AQ0069,50.86
HH01703,27.690116,85.320605,Kathmandu,dry,8,1,0,0,AQ0448,29.54
HH01704,27.657105,85.215287,Lalitpur,dry,4,1,1,0,AQ0132,8.52
HH01705,27.659609,85.389609,Bhaktapur,wet,7,1,0,0,AQ0256,28.13
HH01706,27.67662,85.2855,Kathmandu,wet,6,1,0,1,AQ0209,43.96
HH01707,27.767114,85.369907,Lalitpur,dry,6,1,1,0,AQ0010,20.7
HH01708,27.793443,85.272695,Kathmandu,wet,4,1,0,0,AQ0140,11.68
HH01709,27.687731,85.348393,Kathmandu,dry,4,1,1,0,AQ0453,42.05
HH01710,27.678671,85.40076,Lalitpur,dry,7,0,1,0,AQ0135,29.37
HH01711,27.76931,85.441282,Kathmandu,wet,4,1,1,0,AQ0255,5.34
HH01712,27.685381,85.267893,Lalitpur,wet,3,0,1,0,AQ0300,35.36
HH01713,27.710404,85.287063,Kathmandu,dry,5,0,1,0,AQ0407,9.06
HH01714,27.646188,85.320709,Bhaktapur,dry,3,0,1,1,AQ0258,32.05
HH01715,27.748701,85.441065,Kathmandu,dry,6,0,1,0,AQ0094,60.76
HH01716,27.706398,85.434361,Kathmandu,dry,5,1,1,1,AQ0372,9.16
HH01717,27.761807,85.223368,Kathmandu,wet,7,1,0,0,AQ0241,47.54
HH01718,27.756147,85.234302,Bhaktapur,wet,6,0,1,0,AQ0237,44.43
HH01719,27.643001,85.328832,Lalitpur,wet,3,1,0,1,AQ0165,19.45
HH01720,27.743127,85.227721,Lalitpur,wet,4,1,1,0,AQ0325,36.71
HH01721,27.760011,85.289851,Kathmandu,wet,6,1,1,0,AQ0148,22.79
HH01722,27.669221,85.23858,Kathmandu,wet,4,1,1,0,AQ0218,13.93
HH01723,27.634522,85.36537,Kathmandu,wet,8,1,1,0,AQ0428,37.03
HH01724,27.600526,85.446869,Lalitpur,wet,6,1,1,1,AQ0108,27.7
HH01725,27.690181,85.459151,Kathmandu,wet,3,0,1,0,AQ0231,4.87
HH01726,27.670487,85.297563,Bhaktapur,dry,7,0,1,1,AQ0070,50.06
HH01727,27.710982,85.355743,Lalitpur,dry,3,1,0,0,AQ0221,34.12
HH01728,27.637608,85.42263,Kathmandu,wet,3,1,1,0,AQ0074,30.02
HH01729,27.771933,85.23054,Kathmandu,dry,6,1,0,0,AQ0179,57.07
HH01730,27.651551,85.379287,Lalitpur,wet,7,1,0,1,AQ0080,53.13
HH01731,27.645286,85.306299,Kathmandu,dry,5,0,1,0,AQ0354,29.76
HH01732,27.696143,85.253598,Kathmandu,wet,4,1,1,0,AQ0159,39.0
HH01733,27.69977,85.304716,Kathmandu,dry,4,1,1,0,AQ0356,46.09
HH01734,27.643017,85.21975,Lalitpur,wet,4,1,1,0,AQ0169,22.4
HH01735,27.654372,85.380806,Lalitpur,dry,4,1,1,0,AQ0314,42.06
HH01736,27.633941,85.265713,Kathmandu,wet,4,1,0,0,AQ0389,27.52
HH01737,27.743692,85.280965,Kathmandu,dry,5,1,1,0,AQ0161,54.32
HH01738,27.754018,85.231481,Kathmandu,wet,7,1,0,0,AQ0427,32.4
HH01739,27.692466,85.424811,Lalitpur,wet,4,1,0,0,AQ0403,75.04
HH01740,27.742817,85.328296,Kathmandu,dry,4,1,1,0,AQ0032,47.6
HH01741,27.747187,85.348758,Kathmandu,wet,6,1,1,0,AQ0121,47.97
HH01742,27.627655,85.348052,Bhaktapur,dry,6,1,0,0,AQ0215,60.21
HH01743,27.793236,85.306728,Bhaktapur,wet,7,1,1,1,AQ0003,45.72
HH01744,27.764206,85.250058,Bhaktapur,wet,4,1,0,0,AQ0385,47.16
HH01745,27.640897,85.393735,Bhaktapur,dry,3,0,1,1,AQ0228,38.24
HH01746,27.637233,85.233035,Kathmandu,wet,5,1,0,0,AQ0425,58.52
HH01747,27.625132,85.227007,Kathmandu,wet,5,1,1,0,AQ0476,35.82
HH01748,27.627676,85.384638,Kathmandu,dry,5,1,0,0,AQ0048,48.12
HH01749,27.749632,85.254298,Kathmandu,dry,5,0,0,1,AQ0167,23.91
HH01750,27.693931,85.279761,Bhaktapur,dry,4,0,0,1,AQ0389,31.46
HH01751,27.756587,85.323559,Lalitpur,wet,5,0,1,1,AQ0333,68.99
HH01752,27.749251,85.316831,Lalitpur,dry,5,1,0,0,AQ0011,42.97
HH01753,27.720923,85.384231,Kathmandu,wet,4,0,1,0,AQ0238,30.45
HH01754,27.737273,85.362092,Bhaktapur,wet,5,0,1,0,AQ0278,42.8
HH01755,27.603671,85.367543,Bhaktapur,dry,5,1,0,0,AQ0241,49.41
HH01756,27.662356,85.385654,Kathmandu,wet,4,1,1,1,AQ0471,31.3
HH01757,27.727564,85.276079,Bhaktapur,wet,4,1,0,0,AQ0192,46.71
HH01758,27.601869,85.283807,Kathmandu,wet,4,1,1,1,AQ0012,18.55
HH01759,27.606595,85.313879,Kathmandu,dry,3,1,1,0,AQ0053,14.67
HH01760,27.770378,85.27994,Lalitpur,dry,5,1,1,0,AQ0055,42.2
HH01761,27.736805,85.456084,Lalitpur,dry,6,1,0,0,AQ0309,46.49
HH01762,27.653074,85.411654,Kathmandu,wet,4,1,0,1,AQ0021,15.52
HH01763,27.737593,85.24281,Kathmandu,dry,3,1,1,1,AQ0019,7.94
HH01764,27.758491,85.201454,Bhaktapur,dry,8,1,1,0,AQ0453,37.97
HH01765,27.661359,85.211124,Lalitpur,wet,4,1,1,0,AQ0344,27.74
HH01766,27.607207,85.263456,Lalitpur,wet,3,1,1,1,AQ0350,19.14
HH01767,27.786556,85.229716,Kathmandu,wet,4,1,1,0,AQ0456,32.07
HH01768,27.669036,85.338668,Kathmandu,wet,6,1,1,0,AQ0322,19.39
HH01769,27.621296,85.423079,Kathmandu,dry,4,1,0,0,AQ0315,38.24
HH01770,27.698371,85.391555,Kathmandu,wet,5,0,1,1,AQ0433,61.54
HH01771,27.753694,85.256058,Kathmandu,wet,4,0,0,1,AQ0482,34.12
HH01772,27.644329,85.303818,Kathmandu,dry,3,1,1,0,AQ0059,39.55
HH01773,27.653898,85.332052,Lalitpur,dry,4,0,1,0,AQ0151,36.16
HH01774,27.648543,85.410654,Kathmandu,dry,6,0,1,1,AQ0259,23.32
HH01775,27.798335,85.418172,Bhaktapur,wet,5,1,0,0,AQ0440,44.16
HH01776,27.639481,85.436527,Kathmandu,wet,3,1,1,0,AQ0372,17.41
HH01777,27.715104,85.332404,Kathmandu,wet,4,1,1,0,AQ0058,35.83
HH01778,27.785053,85.380511,Kathmandu,wet,5,1,1,0,AQ0216,26.41
HH01779,27.629379,85.229068,Kathmandu,wet,6,0,1,0,AQ0062,41.72
HH01780,27.794171,85.346975,Kathmandu,dry,4,1,1,0,AQ0146,36.26
HH01781,27.789495,85.26466,Bhaktapur,wet,5,1,1,0,AQ0445,20.74
HH01782,27.776914,85.312246,Lalitpur,wet,4,1,1,0,AQ0382,17.27
HH01783,27.642911,85.364853,Kathmandu,wet,4,0,1,0,AQ0239,31.24
HH01784,27.726811,85.266816,Kathmandu,dry,3,1,1,0,AQ0293,60.37
HH01785,27.752178,85.213568,Lalitpur,dry,6,0,0,1,AQ0182,21.28
HH01786,27.797206,85.202661,Lalitpur,dry,4,1,0,0,AQ0369,41.4
HH01787,27.636085,85.205761,Kathmandu,wet,6,1,1,0,AQ0095,53.83
HH01788,27.753205,85.202171,Lalitpur,wet,6,1,1,0,AQ0078,62.57
HH01789,27.66776,85.228692,Bhaktapur,wet,6,1,1,0,AQ0449,8.37
HH01790,27.635125,85.262267,Lalitpur,wet,4,1,1,0,AQ0142,33.76
HH01791,27.684275,85.257518,Bhaktapur,dry,4,1,0,0,AQ0105,45.62
HH01792,27.758767,85.456567,Bhaktapur,dry,8,1,0,1,AQ0261,24.43
HH01793,27.69297,85.279562,Bhaktapur,dry,6,0,1,0,AQ0095,58.42
HH01794,27.707505,85.233129,Kathmandu,dry,6,0,1,0,AQ0223,26.92
HH01795,27.799032,85.341846,Lalitpur,dry,3,0,0,1,AQ0478,70.47
HH01796,27.679822,85.423069,Lalitpur,wet,4,1,1,0,AQ0484,24.8
HH01797,27.72308,85.376296,Lalitpur,dry,6,1,0,1,AQ0190,39.16
HH01798,27.673049,85.276981,Bhaktapur,wet,3,0,1,0,AQ0129,48.77
HH01799,27.678557,85.34602,Kathmandu,dry,5,1,1,0,AQ0319,65.24
HH01800,27.739128,85.385863,Kathmandu,wet,4,0,1,1,AQ0195,22.16
HH01801,27.787577,85.389307,Kathmandu,wet,3,0,0,1,AQ0020,24.17
HH01802,27.708472,85.3733,Kathmandu,dry,4,0,1,0,AQ0299,15.91
HH01803,27.75368,85.426411,Kathmandu,wet,4,1,0,0,AQ0240,45.51
HH01804,27.617841,85.426227,Lalitpur,wet,3,1,0,1,AQ0235,1.2
HH01805,27.642232,85.350524,Kathmandu,wet,5,1,0,0,AQ0085,37.87
HH01806,27.700426,85.311763,Lalitpur,wet,4,1,1,1,AQ0094,43.1
HH01807,27.604002,85.366808,Lalitpur,dry,4,0,1,1,AQ0042,33.44
HH01808,27.650571,85.412735,Kathmandu,dry,7,1,1,0,AQ0364,33.18
HH01809,27.70348,85.20147,Kathmandu,wet,5,0,1,0,AQ0350,41.05
HH01810,27.602992,85.457919,Lalitpur,wet,4,0,1,0,AQ0453,39.8
HH01811,27.652909,85.247552,Lalitpur,dry,6,1,1,0,AQ0074,34.53
HH01812,27.702806,85.322265,Bhaktapur,wet,7,1,0,0,AQ0472,44.17
HH01813,27.71463,85.426728,Bhaktapur,wet,3,1,0,1,AQ0365,5.02
HH01814,27.78515,85.258511,Bhaktapur,wet,4,0,0,1,AQ0115,38.33
HH01815,27.729069,85.323967,Lalitpur,dry,5,0,1,0,AQ0423,42.72
HH01816,27.682947,85.234471,Bhaktapur,wet,4,1,1,0,AQ0190,28.38
HH01817,27.78607,85.30272,Bhaktapur,wet,6,1,1,0,AQ0432,44.41
HH01818,27.756977,85.246055,Bhaktapur,wet,8,1,0,0,AQ0125,29.61
HH01819,27.640002,85.294543,Kathmandu,wet,7,1,1,0,AQ0006,41.25
HH01820,27.626168,85.297101,Bhaktapur,dry,4,1,0,0,AQ0458,28.74
HH01821,27.735162,85.458224,Kathmandu,wet,4,1,1,1,AQ0379,24.72
HH01822,27.711977,85.458651,Lalitpur,wet,8,1,1,1,AQ0042,19.85
HH01823,27.757935,85.229844,Kathmandu,wet,5,1,1,0,AQ0058,41.89
HH01824,27.747761,85.388752,Kathmandu,wet,4,1,1,1,AQ0427,17.34
HH01825,27.725042,85.213454,Kathmandu,dry,6,1,0,0,AQ0010,16.7
HH01826,27.797276,85.20785,Kathmandu,dry,4,0,1,0,AQ0089,55.5
HH01827,27.706718,85.227387,Kathmandu,wet,4,1,1,0,AQ0334,35.49
HH01828,27.622621,85.451026,Bhaktapur,wet,7,0,0,1,AQ0111,28.73
HH01829,27.765655,85.444625,Kathmandu,wet,4,1,0,0,AQ0039,39.78
HH01830,27.650371,85.250421,Kathmandu,dry,3,1,1,1,AQ0397,21.56
HH01831,27.75546,85.242035,Kathmandu,dry,4,0,1,1,AQ0459,35.53
HH01832,27.791421,85.262539,Lalitpur,wet,5,1,1,0,AQ0167,22.09
HH01833,27.739359,85.334042,Kathmandu,dry,3,0,0,1,AQ0011,37.06
HH01834,27.719206,85.348123,Kathmandu,dry,5,1,0,1,AQ0110,72.06
HH01835,27.692077,85.257614,Kathmandu,dry,5,0,1,0,AQ0497,30.44
HH01836,27.672882,85.396722,Lalitpur,wet,6,1,0,1,AQ0016,28.36
HH01837,27.670601,85.280484,Kathmandu,wet,4,1,0,1,AQ0033,44.44
HH01838,27.727275,85.439754,Kathmandu,wet,6,1,1,1,AQ0233,42.16
HH01839,27.750255,85.370748,Kathmandu,dry,4,1,0,0,AQ0489,41.98
HH01840,27.735703,85.313451,Bhaktapur,dry,5,1,1,0,AQ0188,58.77
HH01841,27.639682,85.405377,Kathmandu,dry,4,1,0,1,AQ0224,32.6
HH01842,27.698797,85.412658,Lalitpur,wet,3,1,1,0,AQ0059,24.87
HH01843,27.758328,85.275525,Kathmandu,wet,6,1,1,0,AQ0458,19.64
HH01844,27.695141,85.288326,Kathmandu,wet,4,0,1,0,AQ0051,44.52
HH01845,27.707325,85.443348,Kathmandu,dry,4,1,1,0,AQ0271,63.28
HH01846,27.754227,85.242833,Kathmandu,wet,4,0,1,1,AQ0464,22.2
HH01847,27.732253,85.210959,Kathmandu,wet,5,1,1,0,AQ0043,32.0
HH01848,27.681869,85.318054,Kathmandu,dry,4,1,1,1,AQ0027,35.96
HH01849,27.779083,85.408315,Kathmandu,wet,4,1,1,1,AQ0056,9.61
HH01850,27.632513,85.400634,Lalitpur,wet,3,1,1,0,AQ0121,39.74
HH01851,27.799103,85.439078,Bhaktapur,wet,5,1,0,0,AQ0113,48.95
HH01852,27.623771,85.338632,Kathmandu,dry,4,1,1,1,AQ0316,11.85
HH01853,27.60299,85.226017,Lalitpur,dry,4,0,1,0,AQ0115,29.43
HH01854,27.778004,85.353059,Bhaktapur,dry,3,0,1,0,AQ0109,44.98
HH01855,27.648991,85.402383,Bhaktapur,wet,4,1,0,0,AQ0480,15.82
HH01856,27.74594,85.224265,Kathmandu,dry,6,1,0,0,AQ0454,28.07
HH01857,27.762203,85.244891,Lalitpur,dry,6,0,1,1,AQ0175,50.49
HH01858,27.771797,85.203196,Kathmandu,dry,7,1,1,1,AQ0112,19.74
HH01859,27.798319,85.35435,Lalitpur,dry,3,1,1,0,AQ0100,21.01
HH01860,27.658808,85.430551,Kathmandu,wet,8,1,1,0,AQ0008,46.23
HH01861,27.742049,85.374372,Kathmandu,wet,4,0,1,0,AQ0447,63.21
HH01862,27.62308,85.45533,Kathmandu,wet,8,1,1,0,AQ0473,23.12
HH01863,27.681362,85.216389,Kathmandu,dry,4,1,1,0,AQ0135,28.1
HH01864,27.769594,85.43478,Lalitpur,dry,5,1,1,0,AQ0251,50.85
HH01865,27.673532,85.411658,Kathmandu,dry,4,0,1,0,AQ0337,30.36
HH01866,27.718219,85.281703,Lalitpur,wet,4,0,1,0,AQ0240,36.49
HH01867,27.700755,85.453117,Kathmandu,wet,6,1,0,0,AQ0222,26.9
HH01868,27.72919,85.274864,Kathmandu,wet,6,1,1,0,AQ0386,47.33
HH01869,27.794579,85.431219,Lalitpur,dry,8,0,1,0,AQ0145,56.56
HH01870,27.611147,85.428995,Bhaktapur,wet,5,0,1,1,AQ0377,35.92
HH01871,27.714792,85.396991,Kathmandu,dry,5,0,1,0,AQ0004,30.78
HH01872,27.772606,85.346502,Kathmandu,wet,3,1,0,0,AQ0282,9.76
HH01873,27.696277,85.231201,Bhaktapur,wet,8,1,0,1,AQ0334,46.65
HH01874,27.615705,85.338313,Kathmandu,dry,5,1,1,1,AQ0328,38.01
HH01875,27.712108,85.292767,Bhaktapur,wet,6,1,1,1,AQ0197,29.68
HH01876,27.666415,85.405976,Lalitpur,wet,4,0,1,0,AQ0389,29.84
HH01877,27.630988,85.397114,Kathmandu,wet,5,1,1,1,AQ0128,66.05
HH01878,27.769807,85.436759,Kathmandu,wet,7,1,1,1,AQ0261,23.94
HH01879,27.70432,85.203856,Kathmandu,dry,4,0,1,1,AQ0091,42.72
HH01880,27.786655,85.410367,Kathmandu,dry,4,1,1,0,AQ0325,38.02
HH01881,27.761203,85.444,Bhaktapur,wet,4,0,1,0,AQ0259,26.31
HH01882,27.738594,85.405218,Lalitpur,dry,6,0,0,1,AQ0422,19.15
HH01883,27.601005,85.233851,Lalitpur,wet,3,1,1,0,AQ0094,47.34
HH01884,27.685565,85.221133,Lalitpur,dry,3,1,1,0,AQ0257,27.76
HH01885,27.639497,85.20542,Kathmandu,dry,4,1,1,0,AQ0136,30.73
HH01886,27.78216,85.363474,Lalitpur,dry,5,0,1,0,AQ0013,28.83
HH01887,27.634917,85.363715,Kathmandu,wet,4,1,0,0,AQ0468,27.09
HH01888,27.657212,85.456598,Lalitpur,wet,3,0,1,0,AQ0198,47.1
HH01889,27.703367,85.303491,Kathmandu,wet,8,1,0,0,AQ0498,52.81
HH01890,27.652673,85.286296,Lalitpur,dry,8,0,1,0,AQ0178,40.94
HH01891,27.641973,85.36235,Bhaktapur,dry,4,1,1,0,AQ0112,20.7
HH01892,27.71982,85.414658,Kathmandu,wet,6,1,1,1,AQ0264,24.77
HH01893,27.617786,85.443561,Kathmandu,dry,5,1,1,1,AQ0414,9.23
HH01894,27.611634,85.408812,Lalitpur,wet,4,1,1,1,AQ0369,18.61
HH01895,27.674449,85.310935,Kathmandu,wet,4,1,0,0,AQ0424,15.65
HH01896,27.744133,85.365078,Lalitpur,wet,5,0,1,0,AQ0079,63.82
HH01897,27.710961,85.422638,Bhaktapur,wet,4,0,1,0,AQ0378,66.05
HH01898,27.684575,85.327559,Kathmandu,wet,4,1,1,0,AQ0256,24.78
HH01899,27.71315,85.256339,Kathmandu,dry,6,1,0,0,AQ0074,39.95
HH01900,27.67309,85.244128,Lalitpur,wet,5,1,0,0,AQ0383,82.64
HH01901,27.787229,85.200041,Kathmandu,wet,5,0,1,0,AQ0161,59.19
HH01902,27.610981,85.386742,Kathmandu,dry,4,1,1,1,AQ0201,19.89
HH01903,27.734678,85.228885,Bhaktapur,wet,5,1,0,0,AQ0369,32.33
HH01904,27.778257,85.263398,Lalitpur,dry,4,1,1,0,AQ0308,48.65
HH01905,27.760777,85.277448,Kathmandu,wet,5,1,1,0,AQ0377,44.46
HH01906,27.636808,85.345699,Kathmandu,dry,6,1,0,0,AQ0033,52.65
HH01907,27.659185,85.303469,Lalitpur,dry,6,1,1,0,AQ0073,80.96
HH01908,27.74341,85.375415,Lalitpur,wet,4,1,1,0,AQ0462,23.99
HH01909,27.616854,85.214466,Bhaktapur,dry,5,0,1,0,AQ0352,26.91
HH01910,27.762372,85.232224,Kathmandu,dry,7,0,0,1,AQ0293,65.01
HH01911,27.743781,85.329795,Bhaktapur,dry,5,0,1,0,AQ0198,56.4
HH01912,27.745921,85.287611,Lalitpur,wet,3,0,1,1,AQ0325,37.93
HH01913,27.620048,85.276911,Lalitpur,wet,5,0,1,1,AQ0388,41.3
HH01914,27.743552,85.217427,Lalitpur,dry,3,1,1,0,AQ0316,7.65
HH01915,27.735964,85.432887,Kathmandu,dry,7,0,1,0,AQ0240,60.13
HH01916,27.766184,85.379873,Bhaktapur,wet,5,0,1,1,AQ0464,19.58
HH01917,27.608319,85.231621,Kathmandu,wet,4,0,1,0,AQ0074,27.53
HH01918,27.604622,85.216912,Kathmandu,wet,3,1,1,1,AQ0031,13.51
HH01919,27.674601,85.453467,Bhaktapur,wet,4,0,0,1,AQ0479,20.82
HH01920,27.629758,85.377105,Lalitpur,wet,7,0,1,1,AQ0014,38.07
HH01921,27.711677,85.308539,Bhaktapur,wet,3,1,1,0,AQ0205,38.42
HH01922,27.78347,85.38245,Lalitpur,wet,5,1,0,0,AQ0316,24.47
HH01923,27.678296,85.396646,Kathmandu,wet,7,1,1,0,AQ0068,29.7
HH01924,27.76899,85.40279,Bhaktapur,dry,4,1,1,0,AQ0128,70.06
HH01925,27.600048,85.324248,Kathmandu,wet,4,0,0,1,AQ0494,33.99
HH01926,27.633703,85.31177,Bhaktapur,wet,5,1,0,0,AQ0026,31.85
HH01927,27.606085,85.202867,Kathmandu,wet,5,1,1,1,AQ0408,35.3
HH01928,27.665629,85.440905,Bhaktapur,dry,4,0,1,0,AQ0184,37.56
HH01929,27.781638,85.35686,Kathmandu,dry,3,1,0,0,AQ0137,32.27
HH01930,27.61939,85.25282,Lalitpur,dry,5,1,1,1,AQ0291,15.26
HH01931,27.721282,85.439097,Bhaktapur,wet,7,0,1,1,AQ0106,48.28
